id;variant_code;name_ar;name_en;barcode;cost_price;sale_price;total_quantity;total_sale_price;total_cost_price;صناع السعاده / سان ستيفانو
16134;;صوص ماجيك كرمل 180 مل * 24 ق;صوص ماجيك كرمل 180 مل * 24 ق;6223000228661;0.00;0.00;0;0.00;0.00;0
16133;;صوص ماجيك شيكولاته 180 مل * 24 ق;صوص ماجيك شيكولاته 180 مل * 24 ق;6223000228654;0.00;0.00;0;0.00;0.00;0
16132;;كيك فانيلي كرز40 جم * 6 ع * 24 ق;كيك فانيلي كرز40 جم * 6 ع * 24 ق;8682077072856;0.00;0.00;0;0.00;0.00;0
16131;;كيك فانيلي فسدق40 جم * 6 ع * 24 ق;كيك فانيلي فسدق40 جم * 6 ع * 24 ق;8684577072862;0.00;0.00;0;0.00;0.00;0
16130;;بن لافازا سبريسو كلوب برطمان 250 جم * 12 ق;بن لافازا سبريسو كلوب برطمان 250 جم * 12 ق;8000070015104;0.00;0.00;0;0.00;0.00;0
16129;;لافازا كريمي جوستو ريكو 250 جم * 20 ق;لافازا كريمي جوستو ريكو 250 جم * 20 ق;8000070040014;0.00;0.00;0;0.00;0.00;0
16128;;اليجانس هير اسبراي استرونج هولد ٤٠٠ م Blue;اليجانس هير اسبراي استرونج هولد ٤٠٠ م Blue;5283022020156;0.00;245.61;0;0.00;0.00;0
16127;;اليجانس هير اسبراي سوبر استرونج هولد ٤٠٠ م;اليجانس هير اسبراي سوبر استرونج هولد ٤٠٠ م;5283022001155;0.00;245.61;0;0.00;0.00;0
16126;;اليجانس هير واكس بالكيراتين ١٤٠ جم;اليجانس هير واكس بالكيراتين ١٤٠ جم;5283022001223;0.00;140.35;0;0.00;0.00;0
16125;;اليجانس هير واكس بالشيا ١٤٠ جم;اليجانس هير واكس بالشيا ١٤٠ جم;5283022001117;0.00;140.35;0;0.00;0.00;0
16124;;اليجانس هير واكس بالارجان ١٤٠ جم;اليجانس هير واكس بالارجان ١٤٠ جم;5283022004958;0.00;140.35;0;0.00;0.00;0
16123;;اليجانس حمام زيت بالكيراتين ١٠٠٠ جم;اليجانس حمام زيت بالكيراتين ١٠٠٠ جم;5283022001179;0.00;245.61;0;0.00;0.00;0
16122;;اليجانس حمام زيت بالثوم ١٠٠٠ جم;اليجانس حمام زيت بالثوم ١٠٠٠ جم;5283022004644;0.00;245.61;0;0.00;0.00;0
16121;;اليجانس طقم (شامبو + بلسم+ سيرم );اليجانس طقم (شامبو + بلسم+ سيرم );5283022020750;0.00;298.25;0;0.00;0.00;0
16120;;Green اليجانس جل تريبل اكشن ٥٠٠ جم;Green اليجانس جل تريبل اكشن ٥٠٠ جم;5287000234931;0.00;149.12;0;0.00;0.00;0
16119;; Blue Navy اليجانس جل تريبل اكشن ٥٠٠ جم; Blue Navy اليجانس جل تريبل اكشن ٥٠٠ جم;5285001951475;0.00;149.12;0;0.00;0.00;0
16118;;Purple اليجانس جل تريبل اكشن ٥٠٠ جم;Purple اليجانس جل تريبل اكشن ٥٠٠ جم;5285001951482;0.00;149.12;0;0.00;0.00;0
16117;;Military اليجانس جل تريبل اكشن ٥٠٠ جم;Military اليجانس جل تريبل اكشن ٥٠٠ جم;5285001951369;0.00;149.12;0;0.00;0.00;0
16116;;Yellow اليجانس جل تريبل اكشن ٥٠٠ جم;Yellow اليجانس جل تريبل اكشن ٥٠٠ جم;5287000234917;0.00;149.12;0;0.00;0.00;0
16115;;Pink اليجانس جل تريبل اكشن ٥٠٠ جم;Pink اليجانس جل تريبل اكشن ٥٠٠ جم;5287000234924;0.00;149.12;0;0.00;0.00;0
16114;;Blue اليجانس جل تريبل اكشن ٥٠٠ جم;Blue اليجانس جل تريبل اكشن ٥٠٠ جم;5287000234900;0.00;149.12;0;0.00;0.00;0
16113;;White اليجانس جل تريبل اكشن ٥٠٠ جم;White اليجانس جل تريبل اكشن ٥٠٠ جم;5287000234894;0.00;149.12;0;0.00;0.00;0
16112;;Yellow اليجانس جل تريبل اكشن ٢٥٠ جم;Yellow اليجانس جل تريبل اكشن ٢٥٠ جم;5285001951215;0.00;114.04;0;0.00;0.00;0
16111;;Pink اليجانس جل تريبل اكشن ٢٥٠ جم;Pink اليجانس جل تريبل اكشن ٢٥٠ جم;5285001951222;0.00;114.04;0;0.00;0.00;0
16110;;Blue اليجانس جل تريبل اكشن ٢٥٠ جم;Blue اليجانس جل تريبل اكشن ٢٥٠ جم;5285001951208;0.00;114.04;0;0.00;0.00;0
16109;;White اليجانس جل تريبل اكشن ٢٥٠ جم;White اليجانس جل تريبل اكشن ٢٥٠ جم;5285001951192;0.00;114.04;0;0.00;0.00;0
16108;;دريا بوب كورن قرفة كراميل 80 جم * 12 ق;دريا بوب كورن قرفة كراميل 80 جم * 12 ق;6223003396497;20.00;30.70;0;0.00;0.00;0
16107;;دريا بوب كورن كراميل مملح 80 جم * 12 ق;دريا بوب كورن كراميل مملح 80 جم * 12 ق;6223003396480;20.00;30.70;0;0.00;0.00;0
16106;;دريا بوب كورن شوفان كراميل 80 جم * 12 ق;دريا بوب كورن شوفان كراميل 80 جم * 12 ق;6223003396503;20.00;30.70;0;0.00;0.00;0
16105;;بوجوتي كوكيز لاغستوسا ليمون قلب 150 جم * 18 ق;بوجوتي كوكيز لاغستوسا ليمون قلب 150 جم * 18 ق;5902431563060;0.00;0.00;0;0.00;0.00;0
16104;;بوجوتي كوكيز لاغستوسا بندق قلب 150 جم * 18 ق;بوجوتي كوكيز لاغستوسا بندق قلب 150 جم * 18 ق;5902431567358;0.00;0.00;0;0.00;0.00;0
16103;;بوجوتي ليتس رول فانيليا 120 جم * 16 ق;بوجوتي ليتس رول فانيليا 120 جم * 16 ق;5902431567617;0.00;0.00;0;0.00;0.00;0
16102;;بوجوتي ليتس رول بندق 120 جم * 16 ق;بوجوتي ليتس رول بندق 120 جم * 16 ق;5902431567594;0.00;0.00;0;0.00;0.00;0
16101;;بوجوتي ليتس رول ليمون 120 جم * 16 ق;بوجوتي ليتس رول ليمون 120 جم * 16 ق;5902431568447;0.00;0.00;0;0.00;0.00;0
16100;;بوجوتي ليتس رول شوكليت 120 جم * 16 ق;بوجوتي ليتس رول شوكليت 120 جم * 16 ق;5902431567556;0.00;0.00;0;0.00;0.00;0
16099;;بوجوتي ليتس رول كراميل 120 جم * 16 ق;بوجوتي ليتس رول كراميل 120 جم * 16 ق;5902431568423;0.00;0.00;0;0.00;0.00;0
16098;;بوجوتي كوكيز لاغستوسا ويكسي جوز هند 120 جم * 18 ق;بوجوتي كوكيز لاغستوسا ويكسي جوز هند 120 جم * 18 ق;5902431565897;0.00;0.00;0;0.00;0.00;0
16097;;بوجوتي كوكيز لاغستوسا ويكسي زبدة 120 جم * 18 ق;بوجوتي كوكيز لاغستوسا ويكسي زبدة 120 جم * 18 ق;5902431565910;0.00;0.00;0;0.00;0.00;0
16096;;بوجوتي كوكيز لاغستوسا ويكسي شوكليت 120 جم * 18 ق;بوجوتي كوكيز لاغستوسا ويكسي شوكليت 120 جم * 18 ق;5902431565873;0.00;0.00;0;0.00;0.00;0
16095;;بوجوتي كوكيز لاغستوسا جوز هند 150 جم * 18 ق;بوجوتي كوكيز لاغستوسا جوز هند 150 جم * 18 ق;5902768862522;0.00;0.00;0;0.00;0.00;0
16094;;بوجوتي كوكيز لاغستوسا شوكليت قلب 150 جم * 18 ق;بوجوتي كوكيز لاغستوسا شوكليت قلب 150 جم * 18 ق;5902431561554;0.00;0.00;0;0.00;0.00;0
16093;;بوجوتي فريه كوكيز شوكايت توت بري 135 جم * 12 ق;بوجوتي فريه كوكيز شوكايت توت بري 135 جم * 12 ق;5902768865547;0.00;0.00;0;0.00;0.00;0
16092;;بوجوتي فريه كوكيز شوكايت بندق 135 جم * 12 ق;بوجوتي فريه كوكيز شوكايت بندق 135 جم * 12 ق;5902768862973;0.00;0.00;0;0.00;0.00;0
16091;;بوجوتي فريه كوكيز شوكايت كرز 135 جم * 12 ق;بوجوتي فريه كوكيز شوكايت كرز 135 جم * 12 ق;5902768862966;72.22;100.00;0;0.00;0.00;0
16090;;"لعبة موبايل بيبي  * 12 ق	143	55.00	7,865.00		6941639818854";"لعبة موبايل بيبي  * 12 ق	143	55.00	7,865.00		6941639818854";6941639818854;0.00;0.00;0;0.00;0.00;0
16089;;شيبسي بينجو فراخ حار 40 جم * 24 ق;شيبسي بينجو فراخ حار 40 جم * 24 ق;6978030991077;0.00;0.00;0;0.00;0.00;0
16088;;شيبسي بينجو فلفل حار وليمون 40 جم * 24 ق;شيبسي بينجو فلفل حار وليمون 40 جم * 24 ق;6978030991091;0.00;21.93;0;0.00;0.00;0
16087;;بسكوت اني براونيز باي سندوتش مارشيميلو شوكليت 200 جم * 12 ق;بسكوت اني براونيز باي سندوتش مارشيميلو شوكليت 200 جم * 12 ق;8691720006643;70.00;95.00;0;0.00;0.00;0
16086;;كيك اني كاسي شوكولاتة 25 جم * 6 ع * 36 ق;كيك اني كاسي شوكولاتة 25 جم * 6 ع * 36 ق;8691720020366;0.00;0.00;0;0.00;0.00;0
16085;;بسكوت اني بون فيزاج كاكو 40 جم * 6 ع * 24 ق;بسكوت اني بون فيزاج كاكو 40 جم * 6 ع * 24 ق;8691720013511;0.00;0.00;0;0.00;0.00;0
16084;;بسكوت اني سيمبو مارشيميلو 35 جم * 6 ع * 24 ق;بسكوت اني سيمبو مارشيميلو 35 جم * 6 ع * 24 ق;8691720006315;0.00;0.00;0;0.00;0.00;0
16083;;بسكوت اني ويفر اكس اكس لارج 55 جم * 6 ع * 24 ق;بسكوت اني ويفر اكس اكس لارج 55 جم * 6 ع * 24 ق;8691720004977;0.00;0.00;0;0.00;0.00;0
16082;;موتشي رويال فاميلي تراميسيو كريمي;موتشي رويال فاميلي تراميسيو كريمي;4711931037077;125.00;140.35;0;0.00;0.00;0
16081;;موتشي رويال فاميلي شوكليت 120 جم;موتشي رويال فاميلي شوكليت 120 جم;4711931037015;125.00;140.35;0;0.00;0.00;0
16080;;موتشي رويال فاميلي جوز هند كريمي 120 جم;موتشي رويال فاميلي جوز هند كريمي 120 جم;4711931036971;125.00;140.35;0;0.00;0.00;0
16079;;موتشي رويال فاميلي تشيز كيك فراولة 120 جم;موتشي رويال فاميلي تشيز كيك فراولة 120 جم;4711931037060;125.00;140.35;0;0.00;0.00;0
16078;;موتشي رويال فاميلي فاميليا كريمي 120 جم;موتشي رويال فاميلي فاميليا كريمي 120 جم;4711931037091;125.00;140.35;0;0.00;0.00;0
16077;;موتشي رويال فاميلي نعناع شوكليت شيب 120 جم;موتشي رويال فاميلي نعناع شوكليت شيب 120 جم;4711931037008;125.00;140.35;0;0.00;0.00;0
16076;;موتشي رويال فاميلي مابل مان كيك 120 جم;موتشي رويال فاميلي مابل مان كيك 120 جم;4711931037084;125.00;140.35;0;0.00;0.00;0
16075;;موتشي رويال فاميلي زبدة سوداني 120 جم ;موتشي رويال فاميلي زبدة سوداني 120 جم ;4711931036988;125.00;140.35;0;0.00;0.00;0
16074;;موتشي رويال فاميلي كراميل مملح 120 جم;موتشي رويال فاميلي كراميل مملح 120 جم;4711931036995;125.00;140.35;0;0.00;0.00;0
16073;;موتشي رويال فاميلي ماتشا لاتيه كريمي 120 جم;موتشي رويال فاميلي ماتشا لاتيه كريمي 120 جم;4711931037107;125.00;140.35;0;0.00;0.00;0
16072;;نودلز اندومي اندونيسي الفطر الحار 83 جم;نودلز اندومي اندونيسي الفطر الحار 83 جم;8994963004101;60.00;70.18;0;0.00;0.00;0
16071;;نودلز اندومي اندونيسي دجاج حراق 83 جم ;نودلز اندومي اندونيسي دجاج حراق 83 جم;8994963004118;60.00;70.18;0;0.00;0.00;0
16070;;مزيل عرق ريكسونا 50 جم قطن دراي ;مزيل عرق ريكسونا 50 جم قطن دراي ;8720181689161;0.00;157.90;0;0.00;0.00;0
16069;;مزيل عرق ريكسونا 50 جم موشين سينس ;مزيل عرق ريكسونا 50 جم موشين سينس ;8720181689147;0.00;157.90;0;0.00;0.00;0
16068;;مزيل عرق ريكسونا 50 جم ادفانتيس;مزيل عرق ريكسونا 50 جم ادفانتيس;8720181689154;0.00;157.90;0;0.00;0.00;0
16067;;مزيل عرق دوف بالخيار والشاي الاخضر 50 مللي;مزيل عرق دوف بالخيار والشاي الاخضر 50 مللي;8720181689086;0.00;157.90;0;0.00;0.00;0
16066;;مزيل عرق دوف بودر سوفت 50 مللي;مزيل عرق دوف بودر سوفت 50 مللي;8720181689116;0.00;157.90;0;0.00;0.00;0
16065;;مزيل عرق دوف انفيزيل 50 مللي;مزيل عرق دوف انفيزيل 50 مللي;8720181689093;0.00;157.90;0;0.00;0.00;0
16064;;مزيل عرق دوف اورجنال 50 مللي;مزيل عرق دوف اورجنال 50 مللي;8720181689079;0.00;157.90;0;0.00;0.00;0
16063;;مزيل عرق دوف جو فريش 50 مللي;مزيل عرق دوف جو فريش 50 مللي;8720181689109;0.00;157.90;0;0.00;0.00;0
16062;;ريد فوكس كريم لانولين 227 جم;ريد فوكس كريم لانولين 227 جم;034285928087;0.00;0.00;0;0.00;0.00;0
16061;;كوزمو كيرلي اكتيفيتور 250 مللي;كوزمو كيرلي اكتيفيتور 250 مللي;6294015191103;0.00;0.00;0;0.00;0.00;0
16060;;كوزمو ليف ان بالافوكادو والشيا 325 جم;كوزمو ليف ان بالافوكادو والشيا 325 جم;6294015191158;0.00;0.00;0;0.00;0.00;0
16059;;كوزمو كيدز اسبراي فك تشابك;كوزمو كيدز اسبراي فك تشابك;6294015193930;0.00;0.00;0;0.00;0.00;0
16058;;كوزمو كيرلي كريم افوكادو وشيا 325 جم;كوزمو كيرلي كريم افوكادو وشيا 325 جم;6294015191110;0.00;0.00;0;0.00;0.00;0
16057;;كوزموجل بالافوكادو والشيا 450 جم;كوزموجل بالافوكادو والشيا 450 جم;6294015191127;0.00;0.00;0;0.00;0.00;0
16056;;كوزمو شامبو كيدز مرطب للشعر الجاف 480 مللي;كوزمو شامبو كيدز مرطب للشعر الجاف 480 مللي;6294015193954;0.00;0.00;0;0.00;0.00;0
16055;;كوزمو طقم شامبو + بلسم;كوزمو طقم شامبو + بلسم;6858475419193;0.00;0.00;0;0.00;0.00;0
16054;;كوزمو كيرلي كريم كيدز بجوز الهند 325 جم;كوزمو كيرلي كريم كيدز بجوز الهند 325 جم;6294015194005;0.00;0.00;0;0.00;0.00;0
16053;;كوزمو ليف ان كيدز 325 جم;كوزمو ليف ان كيدز 325 جم;6294015194036;0.00;0.00;0;0.00;0.00;0
16052;;كوزمو اسكراب وجه وجسم 500 جم بالخوخ;كوزمو اسكراب وجه وجسم 500 جم بالخوخ;6294015113372;0.00;0.00;0;0.00;0.00;0
16051;;كوزمو اسكراب وجه وجسم 500 جم بالفحم;كوزمو اسكراب وجه وجسم 500 جم بالفحم;6294015184075;0.00;0.00;0;0.00;0.00;0
16050;;كوزمو اسكراب وجه وجسم 500 جم بالبابايا;كوزمو اسكراب وجه وجسم 500 جم بالبابايا;6294015113365;0.00;0.00;0;0.00;0.00;0
16049;;كوزمو اسكراب وجه وجسم 500 جم بالذهب;كوزمو اسكراب وجه وجسم 500 جم بالذهب;6294015184082;0.00;0.00;0;0.00;0.00;0
16048;;كوزمو اسكراب وجه وجسم بالرمان 500 جم;كوزمو اسكراب وجه وجسم بالرمان 500 جم;6294015113457;0.00;0.00;0;0.00;0.00;0
16047;;اليجانس جيل 250 GREEN ;اليجانس جيل 250 GREEN ;5285001951291;0.00;114.04;0;0.00;0.00;0
16046;;اليجانس جيل 250 جم MILITARE;اليجانس جيل 250 جم MILITARE;5285001951239;0.00;114.04;0;0.00;0.00;0
16045;;اليجانس جيل 250 جم NAVY BLUE;اليجانس جيل 250 جم NAVY BLUE;5285001951277;0.00;114.04;0;0.00;0.00;0
16044;;اليجانس جيل 250 جم purple;اليجانس جيل 250 جم purple;5285001951260;0.00;114.04;0;0.00;0.00;0
16043;;شيبسي ميديان بوتاتو ملح 35 جم * 50 ق;شيبسي ميديان بوتاتو ملح 35 جم * 50 ق;6926768592592;0.00;0.00;0;0.00;0.00;0
16042;;شيبسي ميديان بوتاتو اوريجينال 35 جم * 50 ق;شيبسي ميديان بوتاتو اوريجينال 35 جم * 50 ق;6926768592608;0.00;0.00;0;0.00;0.00;0
16041;;شيبسي ميديان بوتاتو باربيكيو 35 جم * 50 ق;شيبسي ميديان بوتاتو باربيكيو 35 جم * 50 ق;6926768592585;0.00;0.00;0;0.00;0.00;0
16040;;لبان باطوق فراولة 12.5 جم * 30 ع * 20 ق;لبان باطوق فراولة 12.5 جم * 30 ع * 20 ق;796648101154;0.00;0.00;0;0.00;0.00;0
16039;;لبان باطوق اسبشلمنت 12.5 جم * 30 ع * 20 ق;لبان باطوق اسبشلمنت 12.5 جم * 30 ع * 20 ق;796648261155;0.00;0.00;0;0.00;0.00;0
16038;;لبان باطوق موز 12.5 جم * 30 ع * 20 ق;لبان باطوق موز 12.5 جم * 30 ع * 20 ق;796648102151;0.00;0.00;0;0.00;0.00;0
16037;;بونبوني شوك شوك بالبرتقال * 20 ع * 100 ق;بونبوني شوك شوك بالبرتقال * 20 ع * 100 ق;8693323735111;0.00;0.00;0;0.00;0.00;0
16036;;بونبوني شوك شوك بالكولا * 20 ع * 100 ق;بونبوني شوك شوك بالكولا * 20 ع * 100 ق;8693323735128;0.00;0.00;0;0.00;0.00;0
16035;;كاندي جوي اسبراي توت 25 جم * 12 ع * 18 ق;كاندي جوي اسبراي توت 25 جم * 12 ع * 18 ق;6931722331681;0.00;0.00;0;0.00;0.00;0
16034;;لبان منتوس نصف برطمان بيور فريش فراولة 24.5 جم * 6 ع *  10 ق;لبان منتوس نصف برطمان بيور فريش فراولة 24.5 جم * 6 ع *  10 ق;80756613;0.00;0.00;0;0.00;0.00;0
16033;;لبان منتوس نصف برطمان بيور فريش نعناع ازرق 24.5 جم * 6 ع *  10 ق;لبان منتوس نصف برطمان بيور فريش نعناع ازرق 24.5 جم * 6 ع *  10 ق;80756637;0.00;0.00;0;0.00;0.00;0
16032;;بسكوت ماي موتو ويفر فانيليا موس 30 جم * 12 ع * 10 ق;بسكوت ماي موتو ويفر فانيليا موس 30 جم * 12 ع * 10 ق;3800205876809;0.00;0.00;0;0.00;0.00;0
16031;;لبان ليكويد سيرب توت ازرق واحمر 32 جم * 20 ع * 24 ق;لبان ليكويد سيرب توت ازرق واحمر 32 جم * 20 ع * 24 ق;6959943684713;0.00;0.00;0;0.00;0.00;0
16030;;كاندي جوي داستون باسكت ديب اند لايك تفاح 40 جم * 12 ق;كاندي جوي داستون باسكت ديب اند لايك تفاح 40 جم * 12 ق;6931722331711;0.00;0.00;0;0.00;0.00;0
16029;;جوني كاندي دبل سبينر فواكه 30 جم * 12ع * 15 ق;جوني كاندي دبل سبينر فواكه 30 جم * 12ع * 15 ق;6931722331803;0.00;0.00;0;0.00;0.00;0
